JointAttention.ordinal,JointAttention.onset,JointAttention.offset,JointAttention.pJA,JointAttention.cJA,JointAttention.bids,
0,45440,62125,"0","1","1",
1,76136,79993,"0","0","1",
2,85667,87290,"0","0","1",
3,88746,110635,"0","1","1",
4,114847,115612,"0","0","1",
5,129207,139818,"0","1","1",
6,142130,160545,"0","1","0",
7,177832,190062,"0","1","1",
